gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,source,in_degree,out_degree,in_sum,out_sum,boundary_censored
100000000011452100,consolidator,0.51671313,0,0.59140751,Признаки консолидации: 3 отправителей  110 000 KZT входящих  1 получателей.,1,False,real,3,1,110000.00000000,16685.00000000,False
100000000307908100,terminal,0.39510581,10,0.13032643,Наблюдаемый получатель: вход 5 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,5000.00000000,0.00000000,False
100000000331309100,distributor,0.67735093,11,0.89753149,Признаки распределения: 99 получателей  23 001 375 KZT исходящих; 126 переводов.,2,False,real,5,99,984635.00000000,23001375.00000000,False
100000000332284100,consolidator,0.45073534,5,0.62907333,Признаки консолидации: 10 отправителей  107 426 KZT входящих  3 получателей.,2,False,real,10,3,107426.00000000,289500.00000000,False
100000000343175100,distributor,0.59832142,12,0.73070005,Признаки распределения: 31 получателей  4 000 039 KZT исходящих; 33 переводов. Seed: вход неполон.,0,True,real,8,31,178712.00000000,4000039.00000000,False
100000000369781100,peripheral,0.45500000,11,0.09001347,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,5000.00000000,0.00000000,True
100000000375150100,peripheral,0.45500000,13,0.16328306,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,300000.00000000,0.00000000,True
100000000404740100,peripheral,0.45500000,14,0.10450318,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,25000.00000000,0.00000000,True
100000000408846100,terminal,0.47440738,15,0.20616548,Наблюдаемый получатель: вход 40 500 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,40500.00000000,0.00000000,False
100000000413678100,transit,0.37416432,16,0.61187635,Признаки транзита: 2 отправителей → 3 получателей; 23% входящих сопоставлены с более поздними исходящими за ≤2 суток.,3,False,real,2,3,306500.00000000,528198.00000000,False
100000000424935100,peripheral,0.45500000,17,0.09120095,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,15000.00000000,0.00000000,True
100000000425407100,terminal,0.44339537,0,0.20983248,Наблюдаемый получатель: вход 20 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,20000.00000000,0.00000000,False
100000000437046100,distributor,0.66899434,0,0.87082062,Признаки распределения: 42 получателей  7 606 224 KZT исходящих; 73 переводов.,2,False,real,9,42,1107200.00000000,7606224.00000000,False
100000000440392100,terminal,0.78782442,4,0.46674094,Наблюдаемый получатель: вход 105 705 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,105705.00000000,0.00000000,False
100000000456947100,peripheral,0.31500000,18,0.01225350,Недостаточно признаков: 0 отправителей  0 получателей; 0 наблюдаемых участий в переводах. Seed: вход неполон.,0,True,real,0,0,0.00000000,0.00000000,False
100000000470237100,peripheral,0.45500000,17,0.10872956,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,32500.00000000,0.00000000,True
100000000481716100,terminal,0.40670769,19,0.18880632,Наблюдаемый получатель: вход 8 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,8000.00000000,0.00000000,False
100000000489417100,peripheral,0.31127386,13,0.45088172,Недостаточно признаков: 3 отправителей  1 получателей; 4 наблюдаемых участий в переводах.,2,False,real,3,1,73504.00000000,80000.00000000,False
100000000490383100,distributor,0.70233010,4,0.60018129,Признаки распределения: 8 получателей  461 375 KZT исходящих; 9 переводов.,2,False,real,3,8,62600.00000000,461375.00000000,False
100000000500040100,peripheral,0.45500000,7,0.10356371,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,20000.00000000,0.00000000,True
100000000507799100,peripheral,0.65000000,20,0.22174527,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,1,False,real,1,1,5132.00000000,8000.00000000,False
100000000533217100,terminal,0.48821914,5,0.23180325,Наблюдаемый получатель: вход 53 587 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,53587.00000000,0.00000000,False
100000000534581100,peripheral,1.00000000,13,0.41089833,Недостаточно признаков: 2 отправителей  1 получателей; 3 наблюдаемых участий в переводах.,3,False,real,2,1,55960.00000000,40000.00000000,False
100000000542087100,peripheral,0.45500000,11,0.07572808,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,8506.91000000,0.00000000,True
100000000552584100,terminal,0.85688339,21,0.51785168,Наблюдаемый получатель: вход 2 500 000 KZT от 1 отправителей; исходящий поток 57 500 KZT. Полный баланс неизвестен.,3,False,real,1,1,2500000.00000000,57500.00000000,False
100000000555721100,terminal,0.75777758,5,0.54750513,Наблюдаемый получатель: вход 113 000 KZT от 2 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,2,0,113000.00000000,0.00000000,False
100000000557536100,peripheral,0.70000000,11,0.23151109,Недостаточно признаков: 1 отправителей  0 получателей; 7 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,153000.00000000,0.00000000,True
100000000560751100,terminal,0.45422379,13,0.21084045,Наблюдаемый получатель: вход 25 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,25000.00000000,0.00000000,False
100000000561160100,peripheral,0.45500000,0,0.13854595,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,240000.00000000,0.00000000,True
100000000569479100,terminal,0.54394501,1,0.27917454,Наблюдаемый получатель: вход 320 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,320000.00000000,0.00000000,False
100000000572276100,peripheral,0.65000000,22,0.16631171,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,3,False,real,1,1,13075.00000000,34547.00000000,False
100000000580561100,distributor,0.31109594,23,0.45715314,Признаки распределения: 3 получателей  1 488 077 KZT исходящих; 13 переводов. Seed: вход неполон.,0,True,real,2,3,27980.00000000,1488077.00000000,False
100000000581662100,peripheral,0.45500000,24,0.07534488,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,21160.00000000,0.00000000,True
100000000581682100,peripheral,0.45500000,17,0.08010324,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,5000.00000000,0.00000000,True
100000000583220100,transit,0.58275860,16,0.58216284,Признаки транзита: 1 отправителей → 1 получателей; 100% входящих сопоставлены с более поздними исходящими за ≤2 суток.,3,False,real,1,1,5000.00000000,761255.00000000,False
100000000594783100,terminal,0.83804226,21,0.52860969,Наблюдаемый получатель: вход 2 635 000 KZT от 1 отправителей; исходящий поток 152 500 KZT. Полный баланс неизвестен.,3,False,real,1,2,2635000.00000000,152500.00000000,False
100000000596954100,peripheral,0.31300833,3,0.46161260,Недостаточно признаков: 1 отправителей  2 получателей; 3 наблюдаемых участий в переводах.,2,False,real,1,2,120000.00000000,48100.00000000,False
100000000600707100,peripheral,0.45500000,25,0.12021337,Недостаточно признаков: 1 отправителей  0 получателей; 2 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,89000.00000000,0.00000000,True
100000000607731100,peripheral,0.65000000,26,0.18706417,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,1,False,real,1,1,20000.00000000,66666.00000000,False
100000000607941100,peripheral,1.00000000,4,0.46040964,Недостаточно признаков: 2 отправителей  1 получателей; 7 наблюдаемых участий в переводах.,2,False,real,2,1,50000.00000000,70000.00000000,False
100000000608031100,peripheral,0.45500000,27,0.10644691,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,30000.00000000,0.00000000,True
100000000611474100,terminal,0.46619399,28,0.21852116,Наблюдаемый получатель: вход 32 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,32000.00000000,0.00000000,False
100000000625169100,terminal,0.41444228,29,0.13073432,Наблюдаемый получатель: вход 10 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,10000.00000000,0.00000000,False
100000000627521100,peripheral,0.45500000,11,0.07457617,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,6500.00000000,0.00000000,True
100000000629812100,terminal,0.42391629,30,0.26864597,Наблюдаемый получатель: вход 22 000 KZT от 2 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,2,0,22000.00000000,0.00000000,False
100000000634341100,peripheral,0.45500000,0,0.13102566,Недостаточно признаков: 1 отправителей  0 получателей; 2 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,24000.00000000,0.00000000,True
100000000640800100,distributor,0.40634834,16,0.56903699,Признаки распределения: 4 получателей  518 135 KZT исходящих; 6 переводов.,3,False,real,1,4,80000.00000000,518135.00000000,False
100000000646541100,terminal,0.46463735,5,0.47290179,Наблюдаемый получатель: вход 25 300 KZT от 3 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,3,0,25300.00000000,0.00000000,False
100000000655469100,peripheral,0.45500000,30,0.12357181,Недостаточно признаков: 1 отправителей  0 получателей; 2 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,20000.00000000,0.00000000,True
100000000656682100,peripheral,1.00000000,7,0.42350997,Недостаточно признаков: 1 отправителей  2 получателей; 4 наблюдаемых участий в переводах.,3,False,real,1,2,71000.00000000,80000.00000000,False
100000000661131100,terminal,0.43304575,31,0.13932655,Наблюдаемый получатель: вход 15 600 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,15600.00000000,0.00000000,False
100000000661912100,coordinator,0.44380862,0,0.79012519,Кандидат в координаторы: 7 связей  32 связанных seed; 29% связей между кластерами.,1,False,real,5,2,393036.00000000,430700.00000000,False
100000000667713100,distributor,0.61475851,4,0.70511290,Признаки распределения: 6 получателей  79 236 KZT исходящих; 7 переводов.,1,False,real,2,6,119495.00000000,79236.00000000,False
100000000673868100,distributor,0.70274387,24,0.66233742,Признаки распределения: 5 получателей  383 000 KZT исходящих; 19 переводов.,3,False,real,1,5,2030650.00000000,383000.00000000,False
100000000673915100,peripheral,0.45500000,11,0.08528977,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,20200.00000000,0.00000000,True
100000000703894100,peripheral,0.65000000,32,0.17107366,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,1,False,real,1,1,120000.00000000,35000.00000000,False
100000000703902100,terminal,0.45595487,33,0.15370670,Наблюдаемый получатель: вход 25 499 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,25499.00000000,0.00000000,False
100000000704700100,peripheral,0.45500000,34,0.06597413,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,10000.00000000,0.00000000,True
100000000706545100,terminal,0.56255263,4,0.60451886,Наблюдаемый получатель: вход 1 070 300 KZT от 3 отправителей; исходящий поток 75 800 KZT. Полный баланс неизвестен.,1,False,real,3,1,1070300.00000000,75800.00000000,False
100000000718427100,terminal,0.40139661,29,0.12425573,Наблюдаемый получатель: вход 6 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,6000.00000000,0.00000000,False
100000000723383100,peripheral,1.00000000,30,0.38485243,Недостаточно признаков: 1 отправителей  2 получателей; 3 наблюдаемых участий в переводах.,2,False,real,1,2,6800.00000000,75000.00000000,False
100000000724540100,peripheral,0.65000000,35,0.24263534,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,2,False,real,1,1,50000.00000000,100000.00000000,False
100000000733373100,terminal,0.41887678,4,0.18970367,Наблюдаемый получатель: вход 10 710 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,10710.00000000,0.00000000,False
100000000733451100,peripheral,1.00000000,13,0.48872746,Недостаточно признаков: 1 отправителей  1 получателей; 3 наблюдаемых участий в переводах.,3,False,real,1,1,70000.00000000,300000.00000000,False
100000000733940100,peripheral,0.45500000,36,0.16406787,Недостаточно признаков: 1 отправителей  0 получателей; 2 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,752000.00000000,0.00000000,True
100000000737152100,peripheral,0.45500000,1,0.10388881,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,35000.00000000,0.00000000,True
100000000749118100,peripheral,0.65000000,7,0.19277659,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,3,False,real,1,1,10330.00000000,16500.00000000,False
100000000764836100,peripheral,1.00000000,0,0.42726437,Недостаточно признаков: 1 отправителей  2 получателей; 3 наблюдаемых участий в переводах.,3,False,real,1,2,251716.00000000,50000.00000000,False
100000000765628100,terminal,0.39510581,4,0.18406801,Наблюдаемый получатель: вход 5 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,5000.00000000,0.00000000,False
100000000769919100,terminal,0.53797832,37,0.22291374,Наблюдаемый получатель: вход 250 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,250000.00000000,0.00000000,False
100000000782285100,terminal,0.40237632,5,0.18942042,Наблюдаемый получатель: вход 6 151 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,6151.00000000,0.00000000,False
100000000783406100,terminal,0.40211850,27,0.16716182,Наблюдаемый получатель: вход 6 066 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,6066.00000000,0.00000000,False
100000000785800100,peripheral,0.65000000,38,0.18294238,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,2,False,real,1,1,19000.00000000,19000.00000000,False
100000000790311100,terminal,0.47886398,4,0.22750615,Наблюдаемый получатель: вход 46 300 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,46300.00000000,0.00000000,False
100000000791285100,peripheral,0.31562869,15,0.48380595,Недостаточно признаков: 1 отправителей  3 получателей; 5 наблюдаемых участий в переводах.,3,False,real,1,3,1120000.00000000,650000.00000000,False
100000000795033100,terminal,0.43982273,7,0.20197601,Наблюдаемый получатель: вход 18 200 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,18200.00000000,0.00000000,False
100000000795129100,terminal,0.54479213,4,0.27647100,Наблюдаемый получатель: вход 332 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,332000.00000000,0.00000000,False
100000000795374100,terminal,0.48394671,0,0.23675745,Наблюдаемый получатель: вход 50 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,50000.00000000,0.00000000,False
100000000802149100,terminal,0.51149657,0,0.25265197,Наблюдаемый получатель: вход 104 128 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,104128.00000000,0.00000000,False
100000000803368100,peripheral,0.45500000,19,0.12926905,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,139503.00000000,0.00000000,True
100000000806727100,peripheral,0.65000000,16,0.23297128,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,2,False,real,1,1,45000.00000000,5000.00000000,False
100000000810551100,terminal,0.48405151,3,0.37046150,Наблюдаемый получатель: вход 100 000 KZT от 1 отправителей; исходящий поток 7 100 KZT. Полный баланс неизвестен.,1,False,real,1,1,100000.00000000,7100.00000000,False
100000000817146100,terminal,0.49691135,17,0.27177318,Наблюдаемый получатель: вход 70 020 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,70020.00000000,0.00000000,False
100000000821507100,terminal,0.54902773,24,0.26802618,Наблюдаемый получатель: вход 400 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,400000.00000000,0.00000000,False
100000000831684100,transit,0.69400000,9,0.51696261,Признаки транзита: 1 отправителей → 1 получателей; 100% входящих сопоставлены с более поздними исходящими за ≤2 суток.,2,False,real,1,1,15000.00000000,50000.00000000,False
100000000838385100,peripheral,1.00000000,17,0.47922538,Недостаточно признаков: 1 отправителей  2 получателей; 14 наблюдаемых участий в переводах.,3,False,real,1,2,436900.00000000,177500.00000000,False
100000000850297100,peripheral,0.65000000,39,0.27225799,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,2,False,real,1,1,17520.00000000,17520.00000000,False
100000000860514100,peripheral,0.65000000,14,0.20402966,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,3,False,real,1,1,12000.00000000,50000.00000000,False
100000000861294100,terminal,0.52188302,40,0.21645934,Наблюдаемый получатель: вход 150 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,150000.00000000,0.00000000,False
100000000870121100,terminal,0.42135184,16,0.18965612,Наблюдаемый получатель: вход 12 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,12000.00000000,0.00000000,False
100000000878006100,terminal,0.47989526,11,0.22974941,Наблюдаемый получатель: вход 47 003 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,47003.00000000,0.00000000,False
100000000896111100,terminal,0.54169829,21,0.21793644,Наблюдаемый получатель: вход 287 100 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,287100.00000000,0.00000000,False
100000000907277100,terminal,0.43757601,33,0.14158241,Наблюдаемый получатель: вход 17 534 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,17534.00000000,0.00000000,False
100000000910216100,peripheral,1.00000000,13,0.55939112,Недостаточно признаков: 1 отправителей  1 получателей; 4 наблюдаемых участий в переводах.,2,False,real,1,1,71000.00000000,52010.00000000,False
100000000912487100,terminal,0.41444228,5,0.22803085,Наблюдаемый получатель: вход 10 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,10000.00000000,0.00000000,False
100000000913911100,peripheral,1.00000000,3,0.46240697,Недостаточно признаков: 2 отправителей  1 получателей; 3 наблюдаемых участий в переводах.,2,False,real,2,1,467000.00000000,600000.00000000,False
100000000917179100,terminal,0.50641384,19,0.28110432,Наблюдаемый получатель: вход 94 465 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,94465.00000000,0.00000000,False
100000000922570100,peripheral,0.65000000,9,0.16247006,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,1,False,real,1,1,47101.00000000,50000.00000000,False
100000000926078100,peripheral,0.45500000,0,0.12992624,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,250000.00000000,0.00000000,True
100000000926766100,peripheral,0.65000000,14,0.22018645,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,3,False,real,1,1,18750.00000000,6000.00000000,False
100000000933075100,peripheral,1.00000000,9,0.48227366,Недостаточно признаков: 1 отправителей  2 получателей; 3 наблюдаемых участий в переводах.,3,False,real,1,2,40000.00000000,55000.00000000,False
100000000941942100,terminal,0.51731593,3,0.30185634,Наблюдаемый получатель: вход 130 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,130000.00000000,0.00000000,False
100000000942301100,terminal,0.49079734,0,0.28132408,Наблюдаемый получатель: вход 57 580 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,57580.00000000,0.00000000,False
100000000943371100,terminal,0.43241962,13,0.23360635,Наблюдаемый получатель: вход 15 500 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,15500.00000000,0.00000000,False
100000000945428100,terminal,0.50420396,5,0.25302704,Наблюдаемый получатель: вход 89 629 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,89629.00000000,0.00000000,False
100000000954884100,terminal,0.46766724,27,0.20744235,Наблюдаемый получатель: вход 34 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,3,False,real,1,0,34000.00000000,0.00000000,False
100000000955444100,terminal,0.40361386,23,0.14217824,Наблюдаемый получатель: вход 6 910 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,6910.00000000,0.00000000,False
100000000955529100,peripheral,0.65000000,3,0.24232424,Недостаточно признаков: 1 отправителей  1 получателей; 2 наблюдаемых участий в переводах.,3,False,real,1,1,27000.00000000,63500.00000000,False
100000000957746100,peripheral,0.45500000,27,0.08658704,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,5300.00000000,0.00000000,True
100000000961900100,terminal,0.68995119,5,0.44834065,Наблюдаемый получатель: вход 36 000 KZT от 2 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,2,0,36000.00000000,0.00000000,False
100000000967918100,terminal,0.68769976,7,0.39540516,Наблюдаемый получатель: вход 21 200 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,21200.00000000,0.00000000,False
100000000968253100,terminal,0.43042709,33,0.13670985,Наблюдаемый получатель: вход 15 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,15000.00000000,0.00000000,False
100000000971908100,terminal,0.50401980,40,0.20297937,Наблюдаемый получатель: вход 89 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,89000.00000000,0.00000000,False
100000000976943100,peripheral,1.00000000,5,0.46817132,Недостаточно признаков: 1 отправителей  1 получателей; 4 наблюдаемых участий в переводах.,3,False,real,1,1,70000.00000000,84000.00000000,False
100000000978041100,terminal,0.47665409,33,0.16957033,Наблюдаемый получатель: вход 44 445 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,44445.00000000,0.00000000,False
100000000979567100,terminal,0.41444228,41,0.15106224,Наблюдаемый получатель: вход 10 000 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,2,False,real,1,0,10000.00000000,0.00000000,False
100000000979923100,terminal,0.50785026,12,0.27733241,Наблюдаемый получатель: вход 97 900 KZT от 1 отправителей; исходящий поток 0 KZT. Полный баланс неизвестен.,1,False,real,1,0,97900.00000000,0.00000000,False
100000000981693100,peripheral,0.45500000,7,0.09775584,Недостаточно признаков: 1 отправителей  0 получателей; 1 наблюдаемых участий в переводах. Depth=4: обрыв наблюдения.,4,False,real,1,0,16500.00000000,0.00000000,True
